Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
thɕ	tʰɕ	ha thɕi mɯ mә	Jino	1	t h \u0255
^thɕ	tʰɕ	thɕi tʃo pa tʃo, thɕi pe	Jino	3	^ t h \u0255
d	d	ɟɛ da, ndza33	Na (Lahu), Naxi, Baihong, Biyo, Hani, Jinghpaw, Kucong, Samei, Nusu, Sichuan Yi, Lisu, Mandarin Chinese, Nisu, Lahu Shi, Nesu	322	d
ɖ	ɖ	tshe 33 ɖɚ_ 55	Nesu	1	\u0256
^d	d	du, do	Biyo, Baihong, Samei, Mandarin Chinese, Nusu, Hani, Nisu, Kucong, Jinghpaw, Nesu, Lisu, Lahu Shi, Na (Lahu), Sichuan Yi, Naxi	301	^ d
^ɖ	ɖ	ɖɯ 33, ɖa_ 21	Nesu	7	^ \u0256
d$	d	nud, ngad	Na (Lahu)	69	d $
dd	dd	quobbupddi, zipddu	Sichuan Yi	5	d d
^dd	dd	ddutcy, ddur	Sichuan Yi	10	^ d d
e	e	shedex, se 55	Na (Lahu), Hani, Mandarin Chinese, Baihong, Nesu, Sichuan Yi, Lisu, Zaiwa, Biyo, Naxi, Zauzou, Samei, Jino, Jinghpaw, Kucong, Lahu Shi, Nusu, Nisu	712	e
ɛ	ɛ	nɛ 42 nɛ 42, niɛ 55 ma 44 dʒɛ 44 dʒɛ 31	Nisu, Lahu Shi, Lisu, Kucong, Baihong, Naxi, Jino, Nusu, Samei	263	\u025b
^e	e	e 55 mi 44, e 21	Lisu, Mandarin Chinese, Na (Lahu), Nesu, Nusu, Baihong, Nisu, Zaiwa, Zauzou	44	^ e
e$	e	we, ne	Sichuan Yi, Jino, Samei, Na (Lahu), Kucong, Nusu, Jinghpaw, Naxi, Baihong, Hani	168	e $
ɛ$	ɛ	cɛ, bjɛ	Nusu, Kucong, Naxi, Jino	44	\u025b $
f	f	dza55 f.31 f.55, mɔ fi	Na (Lahu), Mandarin Chinese, Kucong, Baihong, Nisu, Lahu Shi, Lisu, Naxi, Samei, Hani	47	f
^f	f	fu 44, fv.55	Mandarin Chinese, Naxi, Lahu Shi, Lisu, Nesu, Na (Lahu), Baihong, Nisu, Sichuan Yi, Samei, Jino, Kucong, Zauzou, Biyo	43	^ f
f$	f	ciel qof, pied hawf	Na (Lahu), Hani	38	f $
^f$	f	f.	Samei	1	^ f $
g	g	nga, chang2	Mandarin Chinese, Jinghpaw, Kucong, Hani, Sichuan Yi, Samei, Na (Lahu), Baihong, Naxi, Biyo, Lisu, Nusu, Lahu Shi, Nisu, Nesu	344	g
ɣ	ɣ	dza31 ɣa31 ɣa31, sɯ 55 ɣɯ 21	Zauzou, Baihong, Lahu Shi, Kucong, Nesu, Lisu, Naxi, Nisu, Samei	37	\u0263
^g	g	ga, go	Jinghpaw, Mandarin Chinese, Samei, Kucong, Nusu, Baihong, Biyo, Naxi, Sichuan Yi, Hani, Na (Lahu), Nisu, Lahu Shi, Lisu, Nesu	200	^ g
^ɣ	ɣ	ɣɔ31, ɣæ 33	Nesu, Zauzou, Lahu Shi, Naxi, Kucong, Lisu, Nisu, Biyo, Baihong, Samei, Nusu	66	^ \u0263
g$	g	chyang, nong	Jinghpaw	45	g $
gg	gg	vitggut ggatcha, shinggan	Sichuan Yi, Jinghpaw	8	g g
^ɣ$	ɣ	ɣ.	Samei	1	^ \u0263 $
^gg	gg	ggaxnyi, ggu	Sichuan Yi	9	^ g g
h	h	ɲi ho, keelmil aol huhu	Jinghpaw, Mandarin Chinese, Hani, Sichuan Yi, Nusu, Samei, Na (Lahu), Lisu, Jino, Nesu, Naxi, Zauzou, Biyo	109	h
^h	h	hmi, ha	Jinghpaw, Sichuan Yi, Hani, Nusu, Na (Lahu), Mandarin Chinese, Lisu, Samei, Nesu, Jino, Naxi	221	^ h
bh	bh	mbhe 33, mbhɚ_ 21	Nesu	3	b h
ch	ch	machyi, i* chud	Na (Lahu), Jinghpaw, Mandarin Chinese, Sichuan Yi	15	c h
dh	dh	ndhɔ 21, ndhu 21	Nesu	3	d h
ɖh	ɖh	ɳɖho_ 21	Nesu	1	\u0256 h
gh	gh	a 21 ŋgho 33, chyinghkyi	Nesu, Jinghpaw	5	g h
hh	hh	aq hhyu, savq hhol	Hani	10	h h
jh	jh	njhɔ 21	Nesu	1	j h
kh	kʰ	kua 44 khi 35 khi 35, mi khy	Jino, Zauzou, Zaiwa, Kucong, Naxi, Lisu, Samei, Na (Lahu), Lahu Shi, Nusu, Nesu, Nisu	135	k h
lh	lh	peilhaoq	Hani	1	l h
mh	mh	hkumhkye, gumhpro	Jinghpaw	2	m h
nh	nh	wanhkut	Jinghpaw	1	n h
ph	pʰ	sɨ54 phA 21, a phi	Jino, Lahu Shi, Lisu, Na (Lahu), Nisu, Zauzou, Samei, Naxi, Kucong, Nesu, Zaiwa, Nusu, Sichuan Yi	109	p h
qh	qh	laqhyul hoqhyuq, lawl qhor	Na (Lahu), Lahu Shi, Hani, Kucong	32	q h
rh	rh	jjurhla	Sichuan Yi	1	r h
sh	sh	gasha la sha, gashu la sha	Na (Lahu), Jinghpaw, Mandarin Chinese, Sichuan Yi	52	s h
th	tʰ	A 55 thi 21 thi 21, aq thie*	Jino, Lahu Shi, Na (Lahu), Kucong, Nisu, Samei, Nesu, Naxi, Lisu, Zaiwa, Biyo, Baihong, Sichuan Yi, Zauzou, Nusu	61	t h
ʈh	ʈh	go_ 21 ʈhi_ 21	Nesu	1	\u0288 h
vh	vh	navhaoq	Hani	1	v h
xh	xh	ixhmu, axhxie	Sichuan Yi	2	x h
zh	zh	la zhu42, la zhid xeul	Mandarin Chinese, Na (Lahu)	13	z h
^ch	ch	chang2, chyang	Mandarin Chinese, Na (Lahu), Jinghpaw, Sichuan Yi	44	^ c h
^hh	hh	hhuvq, hhao'laonei	Hani	11	^ h h
^kh	kʰ	kha, kho	Zaiwa, Samei, Jino, Naxi, Kucong, Lisu, Nusu, Na (Lahu), Zauzou, Nesu, Nisu, Lahu Shi	147	^ k h
^nh	nh	nhka	Jinghpaw	1	^ n h
^ph	pʰ	phɯ, phu	Na (Lahu), Zaiwa, Lahu Shi, Kucong, Naxi, Nisu, Jino, Nesu, Lisu, Nusu, Zauzou, Samei	99	^ p h
^qh	qh	qhA53, qhawd	Lahu Shi, Na (Lahu), Kucong	16	^ q h
^sh	sh	shana, shi	Mandarin Chinese, Jinghpaw, Na (Lahu), Sichuan Yi	99	^ s h
^th	tʰ	thɯ, thu 33	Jino, Nisu, Zaiwa, Lisu, Na (Lahu), Nesu, Lahu Shi, Zauzou, Naxi, Kucong, Nusu, Samei, Baihong	66	^ t h
^ʈh	ʈh	ʈhu 33, ʈho_ 21 kɤ 33	Nesu	7	^ \u0288 h
^zh	zh	zhu3, zhong zi30	Mandarin Chinese, Sichuan Yi, Na (Lahu)	24	^ z h
lhh	lhh	lulhhuv	Hani	1	l h h
psh	psh	pupshu, jjipshur	Sichuan Yi	2	p s h
qhh	qhh	haqhhal seil	Hani	1	q h h
sʃh	sʃh	xua 55 sʃhɨ 31	Lisu	1	s \u0283 h
tʃh	tʃh	a tʃhɨ, at 55 tʃho 21 tʃho 21	Jino, Lisu, Zaiwa	22	t \u0283 h
tɕh	tɕh	ʑi_ 55 tɕhɚ 33, nA31 pɔ55 tɕhi33	Lahu Shi, Nesu, Nisu, Zauzou	15	t \u0255 h
tsh	tsh	a tshɨ, ɔ31 tshɨ53	Jino, Lahu Shi, Lisu, Nesu, Nisu, Zaiwa, Naxi, Zauzou	42	t s h
tʂh	tʂh	ɲe_ 55 tʂho, ko 33 tʂhA 55	Nisu, Nesu	4	t \u0282 h
vhh	vhh	xeivhhovq	Hani	1	v h h
xsh	xsh	ixsho, mgiexshyr	Sichuan Yi	5	x s h
^nsh	nsh	nshung ta, nshan	Jinghpaw	3	^ n s h
^tʃh	tʃh	tʃhɨ 31 nu 33, tʃhi 21	Lisu, Jino, Zaiwa	19	^ t \u0283 h
^tɕh	tɕh	tɕhi33, tɕhi_ɛ_ 33	Nesu, Naxi, Zauzou, Lahu Shi, Nisu	42	^ t \u0255 h
^tsh	tsh	tshɨ 31, tshɨ na	Lisu, Nesu, Jino, Naxi, Lahu Shi, Zauzou, Nisu, Zaiwa	58	^ t s h
^tʂh	tʂh	tʂhɨ 21, tʂhәr33	Nisu, Nesu, Naxi	36	^ t \u0282 h
i	i	ɲi31, mil caq mil bieiv	Mandarin Chinese, Na (Lahu), Hani, Biyo, Zaiwa, Nisu, Sichuan Yi, Lisu, Nesu, Lahu Shi, Zauzou, Jinghpaw, Naxi, Baihong, Nusu, Kucong, Samei, Jino	1672	i
ɨ	ɨ	dzɨ33, sɨ31	Lisu, Nisu, Biyo, Lahu Shi, Samei, Baihong, Nesu, Jino, Nusu, Naxi, Zauzou	275	\u0268
^i	i	i sɔ, i tshe	Sichuan Yi, Jino, Zaiwa, Na (Lahu), Nusu, Samei, Naxi, Lahu Shi	41	^ i
i$	i	mi, ɲi	Jinghpaw, Samei, Nusu, Kucong, Sichuan Yi, Jino, Hani, Na (Lahu), Naxi	325	i $
ɨ$	ɨ	ʐɨ, tsɨ	Jino, Samei, Nusu, Naxi, Lahu Shi, Baihong, Kucong, Biyo	75	\u0268 $
^i$	i	i	Samei, Kucong, Na (Lahu), Jino	7	^ i $
j	j	mji 21, ljɔ	Zaiwa, Jino, Nusu, Kucong, Biyo, Baihong, Sichuan Yi, Naxi, Samei, Mandarin Chinese, Jinghpaw, Na (Lahu), Hani, Nesu, Lahu Shi, Nisu	342	j
ɟ	ɟ	næ ɟu, gu ɟu	Kucong	9	\u025f
ʝ	ʝ	mo ʝɛ ʝɛ qɔ, la ʝɛ	Kucong	9	\u029d
^j	j	jɔ, ja	Biyo, Mandarin Chinese, Baihong, Jino, Nusu, Jinghpaw, Zaiwa, Hani, Naxi, Samei, Nesu, Sichuan Yi, Kucong, Na (Lahu), Nisu	171	^ j
^ɟ	ɟ	ɟә, ɟa	Kucong	26	^ \u025f
^ʝ	ʝ	ʝi, ʝa mi ma	Kucong	20	^ \u029d
j$	j	u gwej, bej	Nusu, Kucong, Jino, Naxi, Baihong	9	j $
jj	jj	mushe tejjyp, chypjjip	Sichuan Yi	7	j j
^jj	jj	jjo, jjyp	Sichuan Yi, Naxi, Jino, Samei	13	^ j j
k	k	po`_ 21 kje_k 55, mu 44 ku 55	Jinghpaw, Zaiwa, Jino, Lahu Shi, Biyo, Lisu, Na (Lahu), Nesu, Naxi, Baihong, Hani, Zauzou, Mandarin Chinese, Nisu, Sichuan Yi, Kucong, Nusu, Samei	208	k
^k	k	ka, kɤ 55	Zaiwa, Zauzou, Jinghpaw, Hani, Jino, Sichuan Yi, Lahu Shi, Nisu, Naxi, Mandarin Chinese, Biyo, Lisu, Baihong, Na (Lahu), Nesu, Nusu	168	^ k
k$	k	yak, taukok	Jinghpaw	4	k $
l	l	al bol al hov, bei dol lul cuq	Hani, Na (Lahu), Baihong, Jinghpaw, Lisu, Naxi, Biyo, Samei, Sichuan Yi, Lahu Shi, Kucong, Zauzou, Mandarin Chinese, Nisu, Jino, Zaiwa, Nusu, Nesu	436	l
ɬ	ɬ	hɬɔ, mɯ ɬæ	Jino, Nusu, Nisu, Nesu	19	\u026c
'l	l	hhao'laonei	Hani	1	' l
^l	l	la, li	Zaiwa, Jinghpaw, Naxi, Jino, Lisu, Samei, Kucong, Zauzou, Nusu, Biyo, Nesu, Lahu Shi, Na (Lahu), Nisu, Baihong, Hani, Mandarin Chinese, Sichuan Yi	444	^ l
^ɬ	ɬ	ɬo, ɬi 33	Nesu, Nisu, Jino	18	^ \u026c
l$	l	ceil, mol	Hani, Na (Lahu)	156	l $
ll	ll	yahyuq hallyul, julluqnei	Hani	3	l l
m	m	hmi, ʝa mi ma	Zaiwa, Jino, Sichuan Yi, Hani, Na (Lahu), Lisu, Lahu Shi, Jinghpaw, Kucong, Biyo, Baihong, Samei, Naxi, Nusu, Nesu, Nisu, Zauzou, Mandarin Chinese	549	m
^m	m	mi, mɔ	Naxi, Jinghpaw, Kucong, Lahu Shi, Na (Lahu), Biyo, Jino, Zaiwa, Lisu, Nusu, Zauzou, Nesu, Samei, Nisu, Baihong, Sichuan Yi, Mandarin Chinese, Hani	594	^ m
m$	m	bum, a m.	Jinghpaw, Samei, Nusu	36	m $
n	n	a na, shana	Mandarin Chinese, Jinghpaw, Zaiwa, Sichuan Yi, Hani, Jino, Kucong, Lahu Shi, Naxi, Nisu, Na (Lahu), Lisu, Samei, Nusu, Baihong, Biyo, Nesu, Zauzou	614	n
ɲ	ɲ	a ɲɔ, a 55 ɲi 21 zo 33	Nesu, Biyo, Baihong, Kucong, Naxi, Zauzou, Lisu, Samei, Zaiwa, Jino, Nusu	33	\u0272
ɳ	ɳ	ha_ 33 ɳo, a 33 ɳo_ 55	Nesu	4	\u0273
^n	n	na, na55	Jinghpaw, Na (Lahu), Naxi, Nisu, Hani, Sichuan Yi, Lahu Shi, Nesu, Samei, Lisu, Baihong, Zaiwa, Mandarin Chinese, Biyo, Zauzou, Kucong, Jino, Nusu	492	^ n
^ɲ	ɲ	ɲi, ɲi31	Nesu, Nusu, Biyo, Zauzou, Samei, Zaiwa, Kucong, Baihong, Jino, Naxi, Lisu	106	^ \u0272
^ɳ	ɳ	ɳɚ 21 tɕe 21, ɳɔ 21	Nesu	6	^ \u0273
n$	n	hpun, wan	Jinghpaw, Naxi, Jino, Nusu	55	n $
^n$	n	n	Jinghpaw	1	^ n $
^nn	nn	nnan	Jinghpaw	1	^ n n
o	o	ŋo 33, no 21	Hani, Zaiwa, Mandarin Chinese, Biyo, Zauzou, Nesu, Nisu, Sichuan Yi, Baihong, Lisu, Na (Lahu), Jinghpaw, Jino, Lahu Shi, Kucong, Naxi, Nusu, Samei	1146	o
ɔ	ɔ	mɔ55, dɔ31	Lahu Shi, Baihong, Nesu, Biyo, Zauzou, Samei, Jino, Kucong, Nusu, Naxi	329	\u0254
'o	o	sip'ot	Sichuan Yi	1	' o
^o	o	o 33 phu 55, o31 tɕi55	Biyo, Lisu, Nesu, Baihong, Hani, Samei, Na (Lahu), Sichuan Yi, Mandarin Chinese, Zauzou, Nusu, Jino, Lahu Shi, Kucong	64	^ o
^ɔ	ɔ	ɔ31 u53 ku33, ɔ31 tshɨ53	Lahu Shi, Baihong, Biyo, Nesu, Zauzou, Nusu	36	^ \u0254
o$	o	bo, lo	Kucong, Jino, Sichuan Yi, Samei, Nusu, Nesu, Jinghpaw, Hani, Na (Lahu)	274	o $
ɔ$	ɔ	mɔ, jɔ	Samei, Nusu, Jino, Kucong, Naxi, Baihong	220	\u0254 $
^o$	o	o	Kucong, Sichuan Yi	2	^ o $
^ɔ$	ɔ	ɔ	Kucong	1	^ \u0254 $
œ	œ	lœ lœ, dʐœ dʐœ	Naxi	2	\u0153
œ$	œ	lœ lœ, sœ	Naxi, Nusu, Jino	12	\u0153 $
p	p	a pɹɯ, hpun	Sichuan Yi, Jinghpaw, Na (Lahu), Zaiwa, Lahu Shi, Jino, Nisu, Hani, Biyo, Baihong, Nesu, Zauzou, Lisu, Mandarin Chinese, Nusu, Naxi	272	p
'p	p	xy'pot	Sichuan Yi	1	' p
^p	p	pa, pa55	Jino, Zaiwa, Na (Lahu), Baihong, Lahu Shi, Hani, Zauzou, Biyo, Mandarin Chinese, Jinghpaw, Nisu, Sichuan Yi, Nesu, Lisu, Naxi, Nusu, Samei	183	^ p
p$	p	hlopbbop, ketmop	Sichuan Yi, Jinghpaw, Nusu	78	p $
pp	pp	oplippup	Sichuan Yi	1	p p
q	q	aq niuq niuq qul, aoq qivq	Hani, Na (Lahu), Lahu Shi, Kucong, Sichuan Yi, Mandarin Chinese	257	q
^q	q	qawd, qy	Mandarin Chinese, Na (Lahu), Sichuan Yi, Lahu Shi, Hani, Kucong	44	^ q
q$	q	shiq, aoq soq	Hani, Na (Lahu)	194	q $
qq	qq	jaqqal, zaqqul	Hani	2	q q
r	r	ja hpri magri re ai ni, syrjielurjie	Jinghpaw, Naxi, Na (Lahu), Nusu, Sichuan Yi, Mandarin Chinese, Jino, Samei, Kucong	146	r
ɹ	ɹ	a pɹɯ, pu phɹɔ lɔ phɹɔ	Jino	29	\u0279
^r	r	re4, rir pheu	Na (Lahu), Mandarin Chinese, Jinghpaw	18	^ r
r$	r	çәr, yur	Na (Lahu), Sichuan Yi, Samei, Naxi, Kucong, Nusu	81	r $
^rr	rr	rry, rrot	Sichuan Yi	2	^ r r
s	s	i sɔ, lo sæ	Baihong, Lahu Shi, Lisu, Hani, Jinghpaw, Jino, Samei, Biyo, Naxi, Zaiwa, Nesu, Nisu, Zauzou, Sichuan Yi, Nusu, Na (Lahu), Mandarin Chinese	140	s
ʂ	ʂ	li_ɛ_ 21 ʂɨ 33, dzɔ ʂɨ	Nesu, Samei, Nisu	9	\u0282
^s	s	sa, sy	Hani, Jinghpaw, Nesu, Lisu, Baihong, Sichuan Yi, Lahu Shi, Zaiwa, Nisu, Nusu, Samei, Zauzou, Naxi, Jino, Na (Lahu), Biyo, Mandarin Chinese	265	^ s
^ʂ	ʂ	ʂɨ 21, ʂo	Samei, Nisu, Naxi, Nesu, Nusu	51	^ \u0282
gs	gs	dingsi	Jinghpaw	1	g s
ls	ls	qulsul, eelsaol	Hani	2	l s
ms	ms	namsi	Jinghpaw	1	m s
ns	ns	panglai nsam	Jinghpaw	1	n s
ps	ps	hxepsa, mopsu	Sichuan Yi	3	p s
qs	qs	seiqsaoq, hhoqsiq	Hani	6	q s
ss	ss	aoq sseil sseil, apmysse	Hani, Sichuan Yi	15	s s
ts	ts	mi55 tso31, u55 tsa55	Lahu Shi, Jino, Zaiwa, Biyo, Naxi, Jinghpaw, Baihong, Nusu, Nesu, Zauzou, Lisu, Samei, Nisu, Na (Lahu)	76	t s
tʂ	ʈʂ	lA_ 21 tʂu_ 21, a tʂa bo jau	Nusu, Nisu, Nesu, Naxi, Lisu, Samei	17	t \u0282
vs	vs	lavsaoq	Hani	1	v s
xs	xs	xyxsi, bbusyxsy	Sichuan Yi	5	x s
^ns	ns	nsam, nsen	Jinghpaw	4	^ n s
^ss	ss	ssuq, ssaqyossaq	Hani, Sichuan Yi	11	^ s s
^ts	ts	tsa, tso	Jinghpaw, Zaiwa, Baihong, Jino, Nusu, Lahu Shi, Zauzou, Samei, Naxi, Nisu, Lisu, Nesu	97	^ t s
^tʂ	ʈʂ	tʂi, tʂɔ	Nusu, Naxi, Nesu, Samei, Nisu	29	^ t \u0282
pss	pss	zhepsse	Sichuan Yi	1	p s s
qss	qss	miqssaq	Hani	1	q s s
t	t	vitggut ggatcha, ca* ti* tu*	Na (Lahu), Sichuan Yi, Jinghpaw, Zaiwa, Jino, Mandarin Chinese, Lahu Shi, Hani, Zauzou, Biyo, Lisu, Baihong, Nisu, Samei, Naxi, Kucong, Nusu, Nesu	232	t
^t	t	tɒ, to	Mandarin Chinese, Zauzou, Jino, Na (Lahu), Zaiwa, Lahu Shi, Hani, Biyo, Nisu, Nusu, Sichuan Yi, Jinghpaw, Nesu, Lisu, Baihong, Naxi, Samei, Kucong	183	^ t
t$	t	hxit, yit	Sichuan Yi, Jinghpaw, Na (Lahu)	120	t $
tt	tt	kette	Sichuan Yi	1	t t
u	u	ɔ31 u53 ku33, mu 44 ku 55	Mandarin Chinese, Zaiwa, Hani, Lisu, Na (Lahu), Sichuan Yi, Jinghpaw, Nesu, Nisu, Zauzou, Lahu Shi, Naxi, Nusu, Samei, Jino, Baihong, Kucong, Biyo	1133	u
ɤ	ɤ	dzɤ55, nɤ55	Nisu, Biyo, Baihong, Lahu Shi, Nesu, Nusu, Samei, Jino	183	\u0264
^u	u	u55 tsa55, u gwej	Zaiwa, Samei, Baihong, Jino, Jinghpaw, Na (Lahu), Naxi, Sichuan Yi, Kucong, Zauzou, Nusu, Lisu	44	^ u
^ɤ	ɤ	ɤ31 mi31, ɤ31 gi31	Baihong, Lahu Shi, Jino	6	^ \u0264
u$	u	du, phu	Kucong, Jinghpaw, Sichuan Yi, Nusu, Jino, Samei, Na (Lahu), Hani, Baihong, Naxi	227	u $
ɤ$	ɤ	dzɤ, gɤ gɤ	Samei, Jino, Nusu, Naxi	21	\u0264 $
^u$	u	u	Kucong, Samei, Jinghpaw, Na (Lahu), Nusu	9	^ u $
^ɤ$	ɤ	ɤ	Jino	3	^ \u0264 $
v	v	buvq geel buvq leiv, pv.55	Hani, Biyo, Naxi, Baihong, Sichuan Yi, Samei, Zaiwa, Lisu, Na (Lahu), Lahu Shi, Zauzou, Nisu, Jino	232	v
^v	v	va, vi	Zaiwa, Sichuan Yi, Biyo, Na (Lahu), Lahu Shi, Samei, Nesu, Jino, Nisu, Zauzou, Baihong, Kucong, Lisu, Naxi	125	^ v
v$	v	hev, fv.	Hani, Naxi, Samei, Kucong, Jino	44	v $
^v$	v	v.	Samei	1	^ v $
w	w	awl mu, awl jaw* paw*	Na (Lahu), Kucong, Mandarin Chinese, Jinghpaw, Baihong, Jino, Hani, Naxi, Nusu	145	w
^w	w	wa, we	Mandarin Chinese, Nusu, Jinghpaw, Sichuan Yi, Kucong, Hani, Baihong, Na (Lahu), Jino, Samei	64	^ w
gw	gw	u gwej, v. gwej	Nusu, Naxi, Baihong, Kucong	6	g w
ɣw	ɣw	v. ɣwej	Naxi	1	\u0263 w
kw	kʷ	tʂɨ kwɔr, a kwʊ	Naxi, Nusu, Jino	4	k w
mw	mw	salik wan numwu	Jinghpaw	1	m w
nw	nw	sinwop	Jinghpaw	1	n w
w$	w	naw, chaw	Na (Lahu), Sichuan Yi	26	w $
xw	xw	a55 dza31 xwe, shexwo	Baihong, Sichuan Yi	2	x w
zw	zw	dzwɔ, swa dzwo	Nusu, Samei	4	z w
ʐw	ʐw	mi ʐwɔ	Nusu	1	\u0290 w
^ŋw	ŋw	ŋwɔ, ŋwo ɕjo	Nusu	2	^ \u014b w
^bw	bw	bwɔ	Nusu	1	^ b w
^cw	cw	cwaŋ xu	Kucong	1	^ c w
^ɕw	ɕw	ɕwa	Nusu	1	^ \u0255 w
^dw	dw	dwɔ	Nusu	1	^ d w
^gw	gw	gwo, gwa	Nusu, Naxi	3	^ g w
^hw	hw	hwej, hwɔ	Naxi, Nusu	2	^ h w
^kw	kʷ	kwɔ, kwo	Nusu, Naxi	3	^ k w
^mw	mw	mw ʐɔ	Nusu	1	^ m w
^nw	nw	nwɔ	Nusu	2	^ n w
^sw	sw	swa na, swi	Nusu	6	^ s w
^ʂw	ʂw	ʂwa lәr se, ʂwej gwɔ	Naxi, Nusu	2	^ \u0282 w
^tw	tw	twɔ	Nusu	1	^ t w
^xw	xw	xwe31	Baihong	1	^ x w
^zw	zw	zwɔ, zwɔ zy	Nusu, Naxi	3	^ z w
^ʐw	ʐw	ʐwɔ mɔ	Nusu	1	^ \u0290 w
dʐw	dʐw	i dʐwә, ndʐwɔ	Naxi, Nusu	2	d \u0290 w
rw$	rw	lyrw	Sichuan Yi	1	r w $
tsw	tsw	se tswa	Samei	1	t s w
tʂw	tʂw	bɯ tʂwe	Nusu	1	t \u0282 w
^dʐw	dʐw	dʐwɔ, dʐwɔ hɬɔ	Nusu	3	^ d \u0290 w
^khw	khw	khwa, khwe	Nusu, Jino	4	^ k h w
^tsw	tsw	tswɔ dʐɨ, tswa	Samei, Nusu	3	^ t s w
^tʂw	tʂw	tʂwa pәr, tʂwa m. la ma phɯ	Naxi	3	^ t \u0282 w
^tʃhw	tʃhw	tʃhwan	Jino	1	^ t \u0283 h w
^thʃw	thʃw	thʃwaŋ hu	Jino	1	^ t h \u0283 w
^tshw	tshw	tshwә	Nusu	1	^ t s h w
x	x	hxit, a 55 xam 21 xam 21	Sichuan Yi, Baihong, Kucong, Na (Lahu), Zaiwa, Lahu Shi, Biyo, Nisu, Jino, Mandarin Chinese, Naxi, Hani, Zauzou, Lisu, Samei	151	x
^x	x	xo, xi	Baihong, Nisu, Mandarin Chinese, Kucong, Naxi, Zaiwa, Na (Lahu), Lahu Shi, Hani, Sichuan Yi, Zauzou, Lisu, Nesu, Jino, Biyo, Nusu, Samei	181	^ x
x$	x	shedex, kujox	Sichuan Yi	12	x $
y	y	ny55, chytyo	Sichuan Yi, Jinghpaw, Hani, Naxi, Mandarin Chinese, Baihong, Na (Lahu), Zauzou, Samei, Nusu, Jino	247	y
^y	y	yu, ya	Mandarin Chinese, Hani, Na (Lahu), Sichuan Yi, Jinghpaw, Baihong, Zauzou, Nusu	99	^ y
y$	y	sy, khy	Sichuan Yi, Samei, Jino, Naxi, Nusu	62	y $
^y$	y	y	Jino	1	^ y $
z	z	dza31, dzɨ33	Biyo, Baihong, Mandarin Chinese, Naxi, Samei, Nesu, Nusu, Lisu, Lahu Shi, Nisu, Hani, Jino, Na (Lahu), Sichuan Yi, Zauzou, Jinghpaw	245	z
ʐ	ʐ	xɤ 21 ʐo 33, la ʐʊ	Nusu, Nisu, Samei, Naxi, Baihong	19	\u0290
ʑ	ʑ	zo 31 mo 42 ʑa 44, yi 31 ʑa 44	Zauzou, Nesu, Naxi, Samei, Nisu, Lahu Shi	33	\u0291
^z	z	zɨ, zɔ33	Lahu Shi, Nisu, Sichuan Yi, Hani, Lisu, Mandarin Chinese, Nesu, Naxi, Jino, Samei, Na (Lahu), Zauzou, Nusu	88	^ z
^ʐ	ʐ	ʐɨ, ʐu	Nusu, Samei, Naxi, Nisu, Baihong	43	^ \u0290
^ʑ	ʑ	ʑi, ʑi_ 55	Nesu, Zauzou, Samei, Naxi, Nusu, Lahu Shi, Nisu	58	^ \u0291
dʐ	ɖʐ	ma dʐɨ, le phe dʐɨ	Naxi, Nusu, Samei, Nisu	21	d \u0290
dʑ	dʑ	mi31 dʑi55, xa31 dʑi31 ja31	Baihong, Biyo, Naxi	13	d \u0291
ʐ$	ʐ	a ʐ., a na a bi ʐ.	Samei	2	\u0290 $
zz	zz	zazzi bbupdi, wezze	Sichuan Yi	8	z z
^dʐ	ɖʐ	dʐɨ, dʐɔ	Nusu, Nisu, Naxi, Samei	18	^ d \u0290
^dʑ	dʑ	dʑi31, dʑi55	Biyo, Nusu, Baihong, Samei	11	^ d \u0291
^zz	zz	zzy, zza	Sichuan Yi	3	^ z z
